movie_id_raw,title,movie_title,year,poster_url,source,source_id,matched_title,updated_at
131,Frankie Starlight (1995),Frankie Starlight,1995,https://en.wikipedia.org/wiki/Special:FilePath/Frankie_Starlight.jpg,wikipedia-infobox,30523669,Frankie Starlight,2026-06-20T13:35:25+00:00
132,Jade (1995),Jade,1995,https://en.wikipedia.org/wiki/Special:FilePath/Jade_1995_movie_poster.jpg,wikipedia-infobox,4032134,Jade (1995 film),2026-06-20T13:35:23+00:00
133,Nueba Yol (1995),Nueba Yol,1995,https://en.wikipedia.org/wiki/Special:FilePath/Nueba_Yol_poster.jpg,wikipedia-infobox,48044541,Nueba Yol,2026-06-20T13:35:25+00:00
134,Sonic Outlaws (1995),Sonic Outlaws,1995,https://m.media-amazon.com/images/M/MV5BMTk5OTU5MTgxM15BMl5BanBnXkFtZTcwNTMwMDgyMQ@@._V1_.jpg,imdb-suggest,tt0114500,Sonic Outlaws,2026-06-21T06:53:09+00:00
135,Down Periscope (1996),Down Periscope,1996,https://en.wikipedia.org/wiki/Special:FilePath/Down_periscope.jpg,wikipedia-infobox,643850,Down Periscope,2026-06-20T13:35:25+00:00
136,From the Journals of Jean Seberg (1995),From the Journals of Jean Seberg,1995,https://m.media-amazon.com/images/M/MV5BMTk5ODgzNDE1NV5BMl5BanBnXkFtZTcwMTY4MDMyMQ@@._V1_.jpg,imdb-suggest,tt0113125,From the Journals of Jean Seberg,2026-06-21T06:53:09+00:00
137,Man of the Year (1995),Man of the Year,1995,https://en.wikipedia.org/wiki/Special:FilePath/MOTYfoto.jpg,wikipedia-infobox,6911265,Man of the Year (1995 film),2026-06-20T13:35:23+00:00
138,"Neon Bible, The (1995)","Neon Bible, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/JohnKennedyToole_TheNeonBible.jpg,wikipedia-infobox,666734,The Neon Bible,2026-06-20T13:35:25+00:00
139,Target (1995),Target,1995,https://m.media-amazon.com/images/M/MV5BOTcxZGUyMDgtOThkNy00NDJkLWJiMWItNjZmODhlNTg4ZmI5XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0114618,Target,2026-06-21T07:11:43+00:00
140,Up Close and Personal (1996),Up Close and Personal,1996,https://en.wikipedia.org/wiki/Special:FilePath/Up_Close_%26_Personal.jpg,wikipedia-infobox,2012442,Up Close & Personal (film),2026-06-20T13:35:27+00:00
141,"Birdcage, The (1996)","Birdcage, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/Birdcage_imp.jpg,wikipedia-infobox,239589,The Birdcage,2026-06-20T13:35:25+00:00
142,Shadows (Cienie) (1988),Shadows (Cienie),1988,https://m.media-amazon.com/images/M/MV5BZTBjODc0MmItZmI3ZS00YWRhLTlhN2EtZDhiYzIwMmM1MWYwXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0094878,The Road Home,2026-06-21T06:53:12+00:00
144,"Brothers McMullen, The (1995)","Brothers McMullen, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Brothers_mcmullen_poster.jpg,wikipedia-infobox,1934127,The Brothers McMullen,2026-06-20T13:35:25+00:00
145,Bad Boys (1995),Bad Boys,1995,https://en.wikipedia.org/wiki/Special:FilePath/Bad_Boys.jpg,wikipedia-infobox,673613,Bad Boys (1995 film),2026-06-20T13:35:23+00:00
146,"Amazing Panda Adventure, The (1995)","Amazing Panda Adventure, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Amazing_Panda_Adventure.jpg,wikipedia-infobox,13581120,The Amazing Panda Adventure,2026-06-20T13:35:25+00:00
147,"Basketball Diaries, The (1995)","Basketball Diaries, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Basketball_Diaries_Poster.jpg,wikipedia-infobox,3182907,The Basketball Diaries (film),2026-06-20T13:35:27+00:00
148,"Awfully Big Adventure, An (1995)","Awfully Big Adventure, An",1995,https://en.wikipedia.org/wiki/Special:FilePath/An_Awfully_Big_Adventure_%28poster%29.jpg,wikipedia-infobox,17324736,An Awfully Big Adventure,2026-06-20T13:35:25+00:00
149,Amateur (1994),Amateur,1994,https://en.wikipedia.org/wiki/Special:FilePath/Amateur_ver1.jpg,wikipedia-infobox,2827852,Amateur (1994 film),2026-06-20T13:35:23+00:00
150,Apollo 13 (1995),Apollo 13,1995,https://en.wikipedia.org/wiki/Special:FilePath/Apollo_13_Service_Module_%28lossless_crop%29.jpg,wikipedia-infobox,1770,Apollo 13,2026-06-20T13:35:25+00:00
151,Rob Roy (1995),Rob Roy,1995,https://en.wikipedia.org/wiki/Special:FilePath/Rob_roy_poster.jpg,wikipedia-infobox,701781,Rob Roy (1995 film),2026-06-20T13:35:23+00:00
152,"Addiction, The (1995)","Addiction, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Addictionposter.jpg,wikipedia-infobox,3370462,The Addiction,2026-06-20T13:35:25+00:00
153,Batman Forever (1995),Batman Forever,1995,https://en.wikipedia.org/wiki/Special:FilePath/Batman_Forever_poster.png,wikipedia-infobox,4730,Batman Forever,2026-06-20T13:35:25+00:00
154,Belle de jour (1967),Belle de jour,1967,https://en.wikipedia.org/wiki/Special:FilePath/Belle_de_jour_poster.jpg,wikipedia-infobox,844315,Belle de Jour (film),2026-06-20T13:35:27+00:00
155,Beyond Rangoon (1995),Beyond Rangoon,1995,https://en.wikipedia.org/wiki/Special:FilePath/Beyond_Rangoon.jpg,wikipedia-infobox,5253337,Beyond Rangoon,2026-06-20T13:35:25+00:00
156,Blue in the Face (1995),Blue in the Face,1995,https://en.wikipedia.org/wiki/Special:FilePath/Blue_in_the_face_ver1.jpg,wikipedia-infobox,706378,Blue in the Face,2026-06-20T13:35:25+00:00
157,Canadian Bacon (1994),Canadian Bacon,1994,https://en.wikipedia.org/wiki/Special:FilePath/Canadian_Bacon_%28movie_poster%29.jpg,wikipedia-infobox,679577,Canadian Bacon,2026-06-20T13:35:25+00:00
158,Casper (1995),Casper,1995,https://en.wikipedia.org/wiki/Special:FilePath/Casper_poster.jpg,wikipedia-infobox,21132353,Casper (film),2026-06-20T13:35:23+00:00
159,Clockers (1995),Clockers,1995,https://en.wikipedia.org/wiki/Special:FilePath/Clockers_film_poster.jpg,wikipedia-infobox,4403560,Clockers (film),2026-06-20T13:35:27+00:00
160,Congo (1995),Congo,1995,https://en.wikipedia.org/wiki/Special:FilePath/Congo_movie_poster.jpg,wikipedia-infobox,961437,Congo (film),2026-06-20T13:35:27+00:00
161,Crimson Tide (1995),Crimson Tide,1995,https://en.wikipedia.org/wiki/Special:FilePath/Crimson_tide_movie_poster.jpg,wikipedia-infobox,1317604,Crimson Tide (film),2026-06-20T13:35:27+00:00
162,Crumb (1994),Crumb,1994,https://en.wikipedia.org/wiki/Special:FilePath/Crumb_Movie_Poster.jpg,wikipedia-infobox,863087,Crumb (film),2026-06-20T13:35:27+00:00
163,Desperado (1995),Desperado,1995,https://en.wikipedia.org/wiki/Special:FilePath/Desperado1.jpg,wikipedia-infobox,639796,Desperado (film),2026-06-20T13:35:23+00:00
164,Devil in a Blue Dress (1995),Devil in a Blue Dress,1995,https://en.wikipedia.org/wiki/Special:FilePath/Devil_in_a_Blue_Dress_%28Walter_Mosley_novel%29.jpg,wikipedia-infobox,2430354,Devil in a Blue Dress,2026-06-20T13:35:25+00:00
165,Die Hard: With a Vengeance (1995),Die Hard: With a Vengeance,1995,https://en.wikipedia.org/wiki/Special:FilePath/Die_Hard_With_A_Vengance.jpg,wikipedia-infobox,357473,Die Hard with a Vengeance,2026-06-20T13:35:25+00:00
166,"Doom Generation, The (1995)","Doom Generation, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Doom_generation.jpg,wikipedia-infobox,976989,The Doom Generation,2026-06-20T13:35:25+00:00
167,Feast of July (1995),Feast of July,1995,https://en.wikipedia.org/wiki/Special:FilePath/Feast_of_july.jpg,wikipedia-infobox,6081230,Feast of July,2026-06-20T13:35:25+00:00
168,First Knight (1995),First Knight,1995,https://en.wikipedia.org/wiki/Special:FilePath/First_Knight_Poster.jpg,wikipedia-infobox,1179416,First Knight,2026-06-20T13:35:25+00:00
169,Free Willy 2: The Adventure Home (1995),Free Willy 2: The Adventure Home,1995,https://en.wikipedia.org/wiki/Special:FilePath/Free_willy_two_the_adventure_home.jpg,wikipedia-infobox,702632,Free Willy 2: The Adventure Home,2026-06-20T13:35:25+00:00
170,Hackers (1995),Hackers,1995,https://en.wikipedia.org/wiki/Special:FilePath/Hackersposter.jpg,wikipedia-infobox,40852758,Hackers (film),2026-06-20T13:35:23+00:00
171,Jeffrey (1995),Jeffrey,1995,https://en.wikipedia.org/wiki/Special:FilePath/Jeffreyposter.jpg,wikipedia-infobox,1856185,Jeffrey (1995 film),2026-06-20T13:35:23+00:00
172,Johnny Mnemonic (1995),Johnny Mnemonic,1995,https://en.wikipedia.org/wiki/Special:FilePath/Johnny_mnemonic_short_story.jpg,wikipedia-infobox,893924,Johnny Mnemonic,2026-06-20T13:35:26+00:00
173,Judge Dredd (1995),Judge Dredd,1995,https://en.wikipedia.org/wiki/Special:FilePath/Judge_Dredd_promo_poster.jpg,wikipedia-infobox,2408918,Judge Dredd (film),2026-06-20T13:35:23+00:00
174,Jury Duty (1995),Jury Duty,1995,https://en.wikipedia.org/wiki/Special:FilePath/Jury_dutyposter.jpg,wikipedia-infobox,2292864,Jury Duty (film),2026-06-20T13:35:27+00:00
175,Kids (1995),Kids,1995,https://en.wikipedia.org/wiki/Special:FilePath/Kids_film.jpg,wikipedia-infobox,615418,Kids (film),2026-06-20T13:35:27+00:00
176,Living in Oblivion (1995),Living in Oblivion,1995,https://en.wikipedia.org/wiki/Special:FilePath/Living_in_oblivion.jpg,wikipedia-infobox,1937542,Living in Oblivion,2026-06-20T13:35:26+00:00
177,Lord of Illusions (1995),Lord of Illusions,1995,https://en.wikipedia.org/wiki/Special:FilePath/Lordillusionsposter.jpg,wikipedia-infobox,1370478,Lord of Illusions,2026-06-20T13:35:26+00:00
178,Love & Human Remains (1993),Love & Human Remains,1993,https://en.wikipedia.org/wiki/Special:FilePath/Love_and_human_remains.jpg,wikipedia-infobox,1217278,Love and Human Remains,2026-06-20T13:35:26+00:00
179,Mad Love (1995),Mad Love,1995,https://en.wikipedia.org/wiki/Special:FilePath/Mad_Love_%281995%29_film_poster.jpg,wikipedia-infobox,4731904,Mad Love (1995 film),2026-06-20T13:35:23+00:00
180,Mallrats (1995),Mallrats,1995,https://en.wikipedia.org/wiki/Special:FilePath/Mallrats.jpg,wikipedia-infobox,236651,Mallrats,2026-06-20T13:35:26+00:00
181,Mighty Morphin Power Rangers: The Movie (1995),Mighty Morphin Power Rangers: The Movie,1995,https://en.wikipedia.org/wiki/Special:FilePath/Power_rangers_movie_poster.jpg,wikipedia-infobox,703807,Mighty Morphin Power Rangers: The Movie,2026-06-20T13:35:26+00:00
182,Moonlight and Valentino (1995),Moonlight and Valentino,1995,https://en.wikipedia.org/wiki/Special:FilePath/MoonlightAndValentino.jpg,wikipedia-infobox,15721024,Moonlight and Valentino,2026-06-20T13:35:26+00:00
183,Mute Witness (1994),Mute Witness,1994,https://en.wikipedia.org/wiki/Special:FilePath/Mute_Witness_poster.jpg,wikipedia-infobox,15797817,Mute Witness,2026-06-20T13:35:26+00:00
184,Nadja (1994),Nadja,1994,https://en.wikipedia.org/wiki/Special:FilePath/Nadjaposter.jpg,wikipedia-infobox,2812082,Nadja (film),2026-06-20T13:35:27+00:00
185,"Net, The (1995)","Net, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Netposter1995.jpg,wikipedia-infobox,306195,The Net (1995 film),2026-06-20T13:35:23+00:00
186,Nine Months (1995),Nine Months,1995,https://en.wikipedia.org/wiki/Special:FilePath/Nine_months.jpg,wikipedia-infobox,699336,Nine Months,2026-06-20T13:36:04+00:00
187,Party Girl (1995),Party Girl,1995,https://en.wikipedia.org/wiki/Special:FilePath/Pgirlposter.gif,wikipedia-infobox,101384,Party Girl (1995 film),2026-06-20T13:36:02+00:00
188,"Prophecy, The (1995)","Prophecy, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Prophecyposter.jpg,wikipedia-infobox,2282187,The Prophecy,2026-06-20T13:36:02+00:00
189,Reckless (1995),Reckless,1995,https://en.wikipedia.org/wiki/Special:FilePath/RecklessPoster.jpg,wikipedia-infobox,16639443,Reckless (1995 film),2026-06-20T13:36:02+00:00
190,Safe (1995),Safe,1995,https://en.wikipedia.org/wiki/Special:FilePath/Safe_ver1.jpg,wikipedia-infobox,2021218,Safe (1995 film),2026-06-20T13:36:02+00:00
191,"Scarlet Letter, The (1995)","Scarlet Letter, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Scarletlettermovieposter.jpg,wikipedia-infobox,3030582,The Scarlet Letter (1995 film),2026-06-20T13:36:02+00:00
192,"Show, The (1995)","Show, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Show_%281995_film%29_poster.jpg,wikipedia-infobox,25319130,The Show (1995 film),2026-06-20T13:36:02+00:00
193,Showgirls (1995),Showgirls,1995,https://en.wikipedia.org/wiki/Special:FilePath/Showgirls_%281995_film_poster%29.jpg,wikipedia-infobox,93760,Showgirls,2026-06-20T13:36:04+00:00
194,Smoke (1995),Smoke,1995,https://en.wikipedia.org/wiki/Special:FilePath/Smoke_%28movie_poster%29.jpg,wikipedia-infobox,1786421,Smoke (film),2026-06-20T13:36:06+00:00
195,Something to Talk About (1995),Something to Talk About,1995,https://en.wikipedia.org/wiki/Special:FilePath/Something_to_talk_about_poster.jpg,wikipedia-infobox,6257968,Something to Talk About (film),2026-06-20T13:36:06+00:00
196,Species (1995),Species,1995,https://en.wikipedia.org/wiki/Special:FilePath/Species_1995_poster.jpg,wikipedia-infobox,689763,Species (film),2026-06-20T13:36:06+00:00
197,"Stars Fell on Henrietta, The (1995)","Stars Fell on Henrietta, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Stars_Fell_on_Henrietta_Poster.jpg,wikipedia-infobox,10696616,The Stars Fell on Henrietta,2026-06-20T13:36:04+00:00
198,Strange Days (1995),Strange Days,1995,https://en.wikipedia.org/wiki/Special:FilePath/Strangedays.jpeg,wikipedia-infobox,1339563,Strange Days (film),2026-06-20T13:36:06+00:00
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,https://en.wikipedia.org/wiki/Special:FilePath/The_Umbrellas_of_Cherbourg_%281964_film%29_poster.jpg,wikipedia-infobox,145445,The Umbrellas of Cherbourg,2026-06-20T20:31:29+00:00
200,"Tie That Binds, The (1995)","Tie That Binds, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Tie_That_Binds_FilmPoster.jpeg,wikipedia-infobox,23805085,The Tie That Binds (1995 film),2026-06-20T13:36:02+00:00
201,Three Wishes (1995),Three Wishes,1995,https://en.wikipedia.org/wiki/Special:FilePath/Three_Wishes_FilmPoster.jpeg,wikipedia-infobox,15314660,Three Wishes (film),2026-06-20T13:36:06+00:00
202,Total Eclipse (1995),Total Eclipse,1995,https://en.wikipedia.org/wiki/Special:FilePath/Total_eclipse_poster.jpg,wikipedia-infobox,803786,Total Eclipse (film),2026-06-20T13:36:06+00:00
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","To Wong Foo, Thanks for Everything! Julie Newmar",1995,https://en.wikipedia.org/wiki/Special:FilePath/towongfoo.jpg,wikipedia-infobox,873029,"To Wong Foo, Thanks for Everything! Julie Newmar",2026-06-20T13:36:04+00:00
204,Under Siege 2: Dark Territory (1995),Under Siege 2: Dark Territory,1995,https://en.wikipedia.org/wiki/Special:FilePath/UnderSiege2.jpg,wikipedia-infobox,67423,Under Siege 2: Dark Territory,2026-06-20T13:36:04+00:00
205,Unstrung Heroes (1995),Unstrung Heroes,1995,https://en.wikipedia.org/wiki/Special:FilePath/Unstrung_Heroes_poster.jpg,wikipedia-infobox,15828660,Unstrung Heroes,2026-06-20T13:36:04+00:00
206,Unzipped (1995),Unzipped,1995,https://en.wikipedia.org/wiki/Special:FilePath/Unzipped_poster.jpg,wikipedia-infobox,8964541,Unzipped (film),2026-06-20T13:36:06+00:00
207,"Walk in the Clouds, A (1995)","Walk in the Clouds, A",1995,https://en.wikipedia.org/wiki/Special:FilePath/A_Walk_in_the_Clouds.jpg,wikipedia-infobox,2122517,A Walk in the Clouds,2026-06-20T13:36:04+00:00
208,Waterworld (1995),Waterworld,1995,https://en.wikipedia.org/wiki/Special:FilePath/Waterworld.jpg,wikipedia-infobox,637256,Waterworld,2026-06-20T13:36:04+00:00
209,White Man's Burden (1995),White Man's Burden,1995,https://en.wikipedia.org/wiki/Special:FilePath/White_Mans_Burden.jpg,wikipedia-infobox,2154438,White Man's Burden (film),2026-06-20T13:36:06+00:00
210,Wild Bill (1995),Wild Bill,1995,https://en.wikipedia.org/wiki/Special:FilePath/Wild_Bill_%28film_poster%29.jpg,wikipedia-infobox,18163109,Wild Bill (1995 film),2026-06-20T13:36:02+00:00
211,"Browning Version, The (1994)","Browning Version, The",1994,https://en.wikipedia.org/wiki/Special:FilePath/Browning_version.jpg,wikipedia-infobox,9718353,The Browning Version (1994 film),2026-06-20T13:36:02+00:00
212,Bushwhacked (1995),Bushwhacked,1995,https://en.wikipedia.org/wiki/Special:FilePath/Bushwhacked.jpg,wikipedia-infobox,1619410,Bushwhacked (film),2026-06-20T13:36:06+00:00
213,Burnt By the Sun (Utomlyonnye solntsem) (1994),Burnt By the Sun (Utomlyonnye solntsem),1994,https://en.wikipedia.org/wiki/Special:FilePath/Burnt_by_the_Sun_Poster.jpg,wikipedia-infobox,3132962,Burnt by the Sun,2026-06-20T20:31:29+00:00
214,Before the Rain (Pred dozhdot) (1994),Before the Rain (Pred dozhdot),1994,https://en.wikipedia.org/wiki/Special:FilePath/Beforetherain.jpg,wikipedia-infobox,30864723,Before the Rain (1994 film),2026-06-20T20:31:27+00:00
215,Before Sunrise (1995),Before Sunrise,1995,https://en.wikipedia.org/wiki/Special:FilePath/Before_Sunrise_poster.jpg,wikipedia-infobox,805053,Before Sunrise,2026-06-20T13:36:04+00:00
216,Billy Madison (1995),Billy Madison,1995,https://en.wikipedia.org/wiki/Special:FilePath/billy_madison_poster.jpg,wikipedia-infobox,736222,Billy Madison,2026-06-20T13:36:04+00:00
217,"Babysitter, The (1995)","Babysitter, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Babysitterposter.jpg,wikipedia-infobox,16368684,The Babysitter (1995 film),2026-06-20T13:36:02+00:00
218,Boys on the Side (1995),Boys on the Side,1995,https://en.wikipedia.org/wiki/Special:FilePath/Boys_on_the_Side_poster.jpg,wikipedia-infobox,806082,Boys on the Side,2026-06-20T13:36:04+00:00
219,"Cure, The (1995)","Cure, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Cure_1995.jpg,wikipedia-infobox,1756460,The Cure (1995 film),2026-06-20T13:36:02+00:00
220,Castle Freak (1995),Castle Freak,1995,https://en.wikipedia.org/wiki/Special:FilePath/CastleFreakposter.jpg,wikipedia-infobox,6248065,Castle Freak,2026-06-20T13:36:04+00:00
222,Circle of Friends (1995),Circle of Friends,1995,https://en.wikipedia.org/wiki/Special:FilePath/Circle_of_friends_film.jpg,wikipedia-infobox,17998525,Circle of Friends (1995 film),2026-06-20T13:36:02+00:00
223,Clerks (1994),Clerks,1994,https://en.wikipedia.org/wiki/Special:FilePath/Clerks_movie_poster%3B_Just_because_they_serve_you_---_.jpg,wikipedia-infobox,200694,Clerks (film),2026-06-20T13:36:02+00:00
224,Don Juan DeMarco (1995),Don Juan DeMarco,1995,https://en.wikipedia.org/wiki/Special:FilePath/Don_juan_demarco.jpg,wikipedia-infobox,708870,Don Juan DeMarco,2026-06-20T13:36:04+00:00
225,Disclosure (1994),Disclosure,1994,https://en.wikipedia.org/wiki/Special:FilePath/Disclosure_%281994_film%29_poster.jpg,wikipedia-infobox,2636682,Disclosure (1994 film),2026-06-20T13:36:02+00:00
226,Dream Man (1995),Dream Man,1995,https://m.media-amazon.com/images/M/MV5BYWU1MGVhZTItM2VmNC00NmFhLWIxNDQtMDU3OTY2NzA4MGRhXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0101770,Dream Man,2026-06-21T07:25:16+00:00
227,Drop Zone (1994),Drop Zone,1994,https://en.wikipedia.org/wiki/Special:FilePath/Drop_zone_ver2.jpg,wikipedia-infobox,2080306,Drop Zone (film),2026-06-20T13:36:06+00:00
228,Destiny Turns on the Radio (1995),Destiny Turns on the Radio,1995,https://en.wikipedia.org/wiki/Special:FilePath/Destiny_Turns_on_the_Radio.jpg,wikipedia-infobox,25913431,Destiny Turns on the Radio,2026-06-20T13:36:04+00:00
229,Death and the Maiden (1994),Death and the Maiden,1994,https://en.wikipedia.org/wiki/Special:FilePath/Death_and_the_Maiden_%28film%29.jpg,wikipedia-infobox,8615612,Death and the Maiden (film),2026-06-20T13:36:02+00:00
230,Dolores Claiborne (1994),Dolores Claiborne,1994,https://en.wikipedia.org/wiki/Special:FilePath/DoloresClaiborneNovel.jpg,wikipedia-infobox,64024,Dolores Claiborne,2026-06-20T13:36:04+00:00
231,Dumb & Dumber (1994),Dumb & Dumber,1994,https://en.wikipedia.org/wiki/Special:FilePath/dumbanddumber.jpg,wikipedia-infobox,737803,Dumb and Dumber,2026-06-20T13:36:04+00:00
232,Eat Drink Man Woman (1994),Eat Drink Man Woman,1994,https://en.wikipedia.org/wiki/Special:FilePath/Eat_Drink_Man_Woman.jpg,wikipedia-infobox,881249,Eat Drink Man Woman,2026-06-20T13:36:04+00:00
233,Exotica (1994),Exotica,1994,https://en.wikipedia.org/wiki/Special:FilePath/Exoticaposter.jpg,wikipedia-infobox,444906,Exotica (film),2026-06-20T13:36:06+00:00
234,Exit to Eden (1994),Exit to Eden,1994,https://en.wikipedia.org/wiki/Special:FilePath/ExitToEden.jpg,wikipedia-infobox,1407191,Exit to Eden,2026-06-20T13:36:04+00:00
235,Ed Wood (1994),Ed Wood,1994,https://en.wikipedia.org/wiki/Special:FilePath/Ed_Wood_service_%28cropped%29.jpg,wikipedia-infobox,10520,Ed Wood,2026-06-20T13:36:04+00:00
